,uu_id,timeperiod,week_number,countyfips,tract,tract_name,total_claims,edu_8th_or_less,edu_grades_9_11,edu_hs_grad_equiv,edu_post_hs,edu_unknown,top_category_employer1,top_category_employer2,top_category_employer3,gender_female,gender_male,gender_na,race_amerindian,race_asian,race_black,race_noanswer,race_hawaiiannative,race_other,race_white,average_wage
11594,f63ddd4e3eb78163c5b06897f160db5f,20220827,35,18141,10200,"Census Tract 102, St. Joseph County, Indiana",48,0,0,26,19,0,44-45,31-33,56,31,17,0,0,0,0,0,0,0,40,10458.5
11595,f63ddd4e3eb78163c5b06897f160db5f,20220430,18,18141,10200,"Census Tract 102, St. Joseph County, Indiana",19,0,0,11,0,0,31-33,44-45,62,0,0,0,0,0,0,0,0,0,14,10458.5
11596,f63ddd4e3eb78163c5b06897f160db5f,20220305,10,18141,10200,"Census Tract 102, St. Joseph County, Indiana",17,0,0,0,0,0,72,48-49,23,0,0,0,0,0,0,0,0,0,12,10458.5
11597,d6623f71978a56f75cbc167fd3b935f4,20220409,15,18141,10400,"Census Tract 104, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,23,N/A,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11598,d6623f71978a56f75cbc167fd3b935f4,20220416,16,18141,10400,"Census Tract 104, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,23,62,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11599,d6623f71978a56f75cbc167fd3b935f4,20220205,6,18141,10400,"Census Tract 104, St. Joseph County, Indiana",12,0,0,0,0,0,31-33,23,62,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11600,d6623f71978a56f75cbc167fd3b935f4,20220101,1,18141,10400,"Census Tract 104, St. Joseph County, Indiana",21,0,0,15,0,0,31-33,23,56,0,0,0,0,0,0,0,0,0,14,13339.307692307691
11601,d6623f71978a56f75cbc167fd3b935f4,20220716,29,18141,10400,"Census Tract 104, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,23,62,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11602,d6623f71978a56f75cbc167fd3b935f4,20220108,2,18141,10400,"Census Tract 104, St. Joseph County, Indiana",13,0,0,0,0,0,31-33,55,44-45,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11603,d6623f71978a56f75cbc167fd3b935f4,20220910,37,18141,10400,"Census Tract 104, St. Joseph County, Indiana",22,0,0,11,0,0,31-33,62,54,11,11,0,0,0,0,0,0,0,0,13339.307692307691
11604,d6623f71978a56f75cbc167fd3b935f4,20220402,14,18141,10400,"Census Tract 104, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,62,23,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11605,d6623f71978a56f75cbc167fd3b935f4,20220806,32,18141,10400,"Census Tract 104, St. Joseph County, Indiana",12,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11606,d6623f71978a56f75cbc167fd3b935f4,20220910,37,18141,10400,"Census Tract 104, St. Joseph County, Indiana",22,0,0,11,0,0,31-33,62,54,11,11,0,0,0,0,0,0,0,0,13339.307692307691
11607,d6623f71978a56f75cbc167fd3b935f4,20220423,17,18141,10400,"Census Tract 104, St. Joseph County, Indiana",22,0,0,10,0,0,31-33,62,72,12,10,0,0,0,0,0,0,0,17,13339.307692307691
11608,d6623f71978a56f75cbc167fd3b935f4,20220430,18,18141,10400,"Census Tract 104, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11609,d6623f71978a56f75cbc167fd3b935f4,20220806,32,18141,10400,"Census Tract 104, St. Joseph County, Indiana",12,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11610,d6623f71978a56f75cbc167fd3b935f4,20220730,31,18141,10400,"Census Tract 104, St. Joseph County, Indiana",13,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11611,d6623f71978a56f75cbc167fd3b935f4,20220806,32,18141,10400,"Census Tract 104, St. Joseph County, Indiana",12,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11612,d6623f71978a56f75cbc167fd3b935f4,20220709,28,18141,10400,"Census Tract 104, St. Joseph County, Indiana",12,0,0,0,0,0,31-33,62,55,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11613,d6623f71978a56f75cbc167fd3b935f4,20220813,33,18141,10400,"Census Tract 104, St. Joseph County, Indiana",18,0,0,11,0,0,31-33,72,62,0,0,0,0,0,0,0,0,0,14,13339.307692307691
11614,d6623f71978a56f75cbc167fd3b935f4,20220813,33,18141,10400,"Census Tract 104, St. Joseph County, Indiana",18,0,0,11,0,0,31-33,72,62,0,0,0,0,0,0,0,0,0,14,13339.307692307691
11615,d6623f71978a56f75cbc167fd3b935f4,20220903,36,18141,10400,"Census Tract 104, St. Joseph County, Indiana",43,0,0,11,27,0,23,31-33,62,0,0,0,0,0,0,0,0,0,39,13339.307692307691
11616,d6623f71978a56f75cbc167fd3b935f4,20220212,7,18141,10400,"Census Tract 104, St. Joseph County, Indiana",11,0,0,0,0,0,23,31-33,55,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11617,d6623f71978a56f75cbc167fd3b935f4,20220820,34,18141,10400,"Census Tract 104, St. Joseph County, Indiana",11,0,0,0,0,0,44-45,31-33,56,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11618,d6623f71978a56f75cbc167fd3b935f4,20220903,36,18141,10400,"Census Tract 104, St. Joseph County, Indiana",43,0,0,11,27,0,23,31-33,62,0,0,0,0,0,0,0,0,0,39,13339.307692307691
11619,d6623f71978a56f75cbc167fd3b935f4,20220820,34,18141,10400,"Census Tract 104, St. Joseph County, Indiana",11,0,0,0,0,0,44-45,31-33,56,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11620,d6623f71978a56f75cbc167fd3b935f4,20220528,22,18141,10400,"Census Tract 104, St. Joseph County, Indiana",12,0,0,0,0,0,31-33,44-45,62,0,0,0,0,0,0,0,0,0,0,13339.307692307691
11621,c1f22c61eea660c6176bb4452a7f58b9,20220813,33,18141,10600,"Census Tract 106, St. Joseph County, Indiana",16,0,0,10,0,0,31-33,23,72,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11622,c1f22c61eea660c6176bb4452a7f58b9,20220813,33,18141,10600,"Census Tract 106, St. Joseph County, Indiana",16,0,0,10,0,0,31-33,23,72,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11623,c1f22c61eea660c6176bb4452a7f58b9,20220806,32,18141,10600,"Census Tract 106, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,42,81,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11624,c1f22c61eea660c6176bb4452a7f58b9,20220730,31,18141,10600,"Census Tract 106, St. Joseph County, Indiana",11,0,0,0,0,0,31-33,42,72,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11625,c1f22c61eea660c6176bb4452a7f58b9,20220806,32,18141,10600,"Census Tract 106, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,42,81,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11626,c1f22c61eea660c6176bb4452a7f58b9,20220806,32,18141,10600,"Census Tract 106, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,42,81,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11627,c1f22c61eea660c6176bb4452a7f58b9,20220611,24,18141,10600,"Census Tract 106, St. Joseph County, Indiana",15,0,0,0,0,0,31-33,62,44-45,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11628,c1f22c61eea660c6176bb4452a7f58b9,20220108,2,18141,10600,"Census Tract 106, St. Joseph County, Indiana",21,0,0,17,0,0,72,62,23,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11629,c1f22c61eea660c6176bb4452a7f58b9,20220702,27,18141,10600,"Census Tract 106, St. Joseph County, Indiana",12,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11630,c1f22c61eea660c6176bb4452a7f58b9,20220416,16,18141,10600,"Census Tract 106, St. Joseph County, Indiana",11,0,0,0,0,0,31-33,62,56,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11631,c1f22c61eea660c6176bb4452a7f58b9,20220910,37,18141,10600,"Census Tract 106, St. Joseph County, Indiana",23,0,0,12,0,0,31-33,72,44-45,11,12,0,0,0,0,0,0,0,18,10576.142857142857
11632,c1f22c61eea660c6176bb4452a7f58b9,20220723,30,18141,10600,"Census Tract 106, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,72,62,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11633,c1f22c61eea660c6176bb4452a7f58b9,20220910,37,18141,10600,"Census Tract 106, St. Joseph County, Indiana",23,0,0,12,0,0,31-33,72,44-45,11,12,0,0,0,0,0,0,0,18,10576.142857142857
11634,c1f22c61eea660c6176bb4452a7f58b9,20220409,15,18141,10600,"Census Tract 106, St. Joseph County, Indiana",13,0,0,0,0,0,31-33,81,56,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11635,c1f22c61eea660c6176bb4452a7f58b9,20220129,5,18141,10600,"Census Tract 106, St. Joseph County, Indiana",17,0,0,0,0,0,48-49,81,62,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11636,c1f22c61eea660c6176bb4452a7f58b9,20220205,6,18141,10600,"Census Tract 106, St. Joseph County, Indiana",11,0,0,0,0,0,48-49,81,72,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11637,c1f22c61eea660c6176bb4452a7f58b9,20220827,35,18141,10600,"Census Tract 106, St. Joseph County, Indiana",11,0,0,0,0,0,56,31-33,81,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11638,c1f22c61eea660c6176bb4452a7f58b9,20220827,35,18141,10600,"Census Tract 106, St. Joseph County, Indiana",11,0,0,0,0,0,56,31-33,81,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11639,c1f22c61eea660c6176bb4452a7f58b9,20220903,36,18141,10600,"Census Tract 106, St. Joseph County, Indiana",16,0,0,0,0,0,72,31-33,92,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11640,c1f22c61eea660c6176bb4452a7f58b9,20220618,25,18141,10600,"Census Tract 106, St. Joseph County, Indiana",13,0,0,0,0,0,44-45,31-33,56,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11641,c1f22c61eea660c6176bb4452a7f58b9,20220507,19,18141,10600,"Census Tract 106, St. Joseph County, Indiana",36,0,0,0,27,0,56,31-33,61,0,0,0,0,0,0,0,0,0,36,10576.142857142857
11642,c1f22c61eea660c6176bb4452a7f58b9,20220903,36,18141,10600,"Census Tract 106, St. Joseph County, Indiana",16,0,0,0,0,0,72,31-33,92,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11643,c1f22c61eea660c6176bb4452a7f58b9,20220820,34,18141,10600,"Census Tract 106, St. Joseph County, Indiana",13,0,0,0,0,0,72,44-45,42,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11644,c1f22c61eea660c6176bb4452a7f58b9,20220716,29,18141,10600,"Census Tract 106, St. Joseph County, Indiana",11,0,0,0,0,0,31-33,44-45,42,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11645,c1f22c61eea660c6176bb4452a7f58b9,20220820,34,18141,10600,"Census Tract 106, St. Joseph County, Indiana",13,0,0,0,0,0,72,44-45,42,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11646,c1f22c61eea660c6176bb4452a7f58b9,20220212,7,18141,10600,"Census Tract 106, St. Joseph County, Indiana",12,0,0,0,0,0,72,48-49,62,0,0,0,0,0,0,0,0,0,0,10576.142857142857
11647,370a5fb730297d91eb3443d50582515e,20220409,15,18141,10700,"Census Tract 107, St. Joseph County, Indiana",51,0,0,46,0,0,31-33,23,61,0,0,0,0,0,0,0,0,0,46,14779.0
11648,370a5fb730297d91eb3443d50582515e,20220305,10,18141,10700,"Census Tract 107, St. Joseph County, Indiana",14,0,0,0,0,0,31-33,23,56,0,0,0,0,0,0,0,0,0,0,14779.0
11649,370a5fb730297d91eb3443d50582515e,20220212,7,18141,10700,"Census Tract 107, St. Joseph County, Indiana",13,0,0,0,0,0,31-33,23,92,0,0,0,0,0,0,0,0,0,0,14779.0
11650,370a5fb730297d91eb3443d50582515e,20220416,16,18141,10700,"Census Tract 107, St. Joseph County, Indiana",18,0,0,13,0,0,31-33,23,92,0,0,0,0,0,0,0,0,0,11,14779.0
11651,370a5fb730297d91eb3443d50582515e,20220326,13,18141,10700,"Census Tract 107, St. Joseph County, Indiana",25,0,0,21,0,0,56,42,31-33,0,0,0,0,0,19,0,0,0,0,14779.0
11652,370a5fb730297d91eb3443d50582515e,20220402,14,18141,10700,"Census Tract 107, St. Joseph County, Indiana",35,0,0,0,0,0,31-33,53,44-45,0,0,0,0,0,0,0,0,0,0,14779.0
11653,370a5fb730297d91eb3443d50582515e,20220430,18,18141,10700,"Census Tract 107, St. Joseph County, Indiana",12,0,0,0,0,0,55,54,31-33,0,0,0,0,0,0,0,0,0,0,14779.0
11654,370a5fb730297d91eb3443d50582515e,20220129,5,18141,10700,"Census Tract 107, St. Joseph County, Indiana",24,0,0,12,0,0,31-33,56,81,10,14,0,0,0,0,0,0,0,19,14779.0
11655,370a5fb730297d91eb3443d50582515e,20220312,11,18141,10700,"Census Tract 107, St. Joseph County, Indiana",67,0,0,57,0,0,31-33,56,23,19,48,0,0,0,0,0,0,0,63,14779.0
11656,370a5fb730297d91eb3443d50582515e,20220730,31,18141,10700,"Census Tract 107, St. Joseph County, Indiana",17,0,0,0,0,0,31-33,62,92,0,0,0,0,0,0,0,0,0,13,14779.0
11657,370a5fb730297d91eb3443d50582515e,20220716,29,18141,10700,"Census Tract 107, St. Joseph County, Indiana",15,0,0,0,0,0,31-33,62,92,0,0,0,0,0,0,0,0,0,11,14779.0
11658,370a5fb730297d91eb3443d50582515e,20220903,36,18141,10700,"Census Tract 107, St. Joseph County, Indiana",17,0,0,0,0,0,31-33,62,44-45,0,0,0,0,0,0,0,0,0,13,14779.0
11659,370a5fb730297d91eb3443d50582515e,20220910,37,18141,10700,"Census Tract 107, St. Joseph County, Indiana",25,0,0,17,0,0,31-33,62,72,11,14,0,0,0,0,0,0,0,19,14779.0
11660,370a5fb730297d91eb3443d50582515e,20220806,32,18141,10700,"Census Tract 107, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,62,72,0,0,0,0,0,0,0,0,0,0,14779.0
11661,370a5fb730297d91eb3443d50582515e,20220813,33,18141,10700,"Census Tract 107, St. Joseph County, Indiana",25,0,0,14,0,0,31-33,62,72,10,15,0,0,0,0,0,0,0,15,14779.0
11662,370a5fb730297d91eb3443d50582515e,20220903,36,18141,10700,"Census Tract 107, St. Joseph County, Indiana",17,0,0,0,0,0,31-33,62,44-45,0,0,0,0,0,0,0,0,0,13,14779.0
11663,370a5fb730297d91eb3443d50582515e,20220806,32,18141,10700,"Census Tract 107, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,62,72,0,0,0,0,0,0,0,0,0,0,14779.0
11664,370a5fb730297d91eb3443d50582515e,20220813,33,18141,10700,"Census Tract 107, St. Joseph County, Indiana",25,0,0,14,0,0,31-33,62,72,10,15,0,0,0,0,0,0,0,15,14779.0
11665,370a5fb730297d91eb3443d50582515e,20220611,24,18141,10700,"Census Tract 107, St. Joseph County, Indiana",21,0,0,0,12,0,31-33,62,23,0,0,0,0,0,0,0,0,0,14,14779.0
11666,370a5fb730297d91eb3443d50582515e,20220723,30,18141,10700,"Census Tract 107, St. Joseph County, Indiana",18,0,0,0,0,0,31-33,62,72,0,0,0,0,0,0,0,0,0,13,14779.0
11667,370a5fb730297d91eb3443d50582515e,20220806,32,18141,10700,"Census Tract 107, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,62,72,0,0,0,0,0,0,0,0,0,0,14779.0
11668,370a5fb730297d91eb3443d50582515e,20220625,26,18141,10700,"Census Tract 107, St. Joseph County, Indiana",11,0,0,0,0,0,31-33,62,92,0,0,0,0,0,0,0,0,0,0,14779.0
11669,370a5fb730297d91eb3443d50582515e,20220910,37,18141,10700,"Census Tract 107, St. Joseph County, Indiana",25,0,0,17,0,0,31-33,62,72,11,14,0,0,0,0,0,0,0,19,14779.0
11670,370a5fb730297d91eb3443d50582515e,20220709,28,18141,10700,"Census Tract 107, St. Joseph County, Indiana",15,0,0,11,0,0,31-33,72,62,0,0,0,0,0,0,0,0,0,0,14779.0
11671,370a5fb730297d91eb3443d50582515e,20220115,3,18141,10700,"Census Tract 107, St. Joseph County, Indiana",19,0,0,11,0,0,31-33,81,72,0,0,0,0,0,0,0,0,0,12,14779.0
11672,370a5fb730297d91eb3443d50582515e,20220101,1,18141,10700,"Census Tract 107, St. Joseph County, Indiana",17,0,0,11,0,0,31-33,81,62,0,0,0,0,0,0,0,0,0,0,14779.0
11673,370a5fb730297d91eb3443d50582515e,20220521,21,18141,10700,"Census Tract 107, St. Joseph County, Indiana",10,0,0,0,0,0,31-33,92,62,0,0,0,0,0,0,0,0,0,0,14779.0
11674,370a5fb730297d91eb3443d50582515e,20220226,9,18141,10700,"Census Tract 107, St. Joseph County, Indiana",13,0,0,0,0,0,56,31-33,23,0,0,0,0,0,0,0,0,0,0,14779.0
11675,370a5fb730297d91eb3443d50582515e,20220108,2,18141,10700,"Census Tract 107, St. Joseph County, Indiana",21,0,0,14,0,0,56,31-33,42,0,0,0,0,0,0,0,0,0,15,14779.0
11676,370a5fb730297d91eb3443d50582515e,20220423,17,18141,10700,"Census Tract 107, St. Joseph County, Indiana",19,0,0,16,0,0,44-45,31-33,23,0,0,0,0,0,0,0,0,0,0,14779.0
11677,370a5fb730297d91eb3443d50582515e,20220820,34,18141,10700,"Census Tract 107, St. Joseph County, Indiana",17,0,0,11,0,0,56,31-33,62,0,0,0,0,0,0,0,0,0,0,14779.0
11678,370a5fb730297d91eb3443d50582515e,20220820,34,18141,10700,"Census Tract 107, St. Joseph County, Indiana",17,0,0,11,0,0,56,31-33,62,0,0,0,0,0,0,0,0,0,0,14779.0
11679,370a5fb730297d91eb3443d50582515e,20220319,12,18141,10700,"Census Tract 107, St. Joseph County, Indiana",21,0,0,11,0,0,55,31-33,23,0,0,0,0,0,0,0,0,0,17,14779.0
11680,370a5fb730297d91eb3443d50582515e,20220702,27,18141,10700,"Census Tract 107, St. Joseph County, Indiana",24,0,0,16,0,0,72,31-33,62,13,11,0,0,0,0,0,0,0,0,14779.0
11681,370a5fb730297d91eb3443d50582515e,20220205,6,18141,10700,"Census Tract 107, St. Joseph County, Indiana",35,0,0,24,0,0,62,31-33,23,21,14,0,0,0,0,0,0,0,31,14779.0
11682,370a5fb730297d91eb3443d50582515e,20220219,8,18141,10700,"Census Tract 107, St. Joseph County, Indiana",38,0,0,0,21,0,44-45,31-33,56,12,26,0,0,0,0,14,0,0,21,14779.0
11683,370a5fb730297d91eb3443d50582515e,20220618,25,18141,10700,"Census Tract 107, St. Joseph County, Indiana",33,0,0,27,0,0,31-33,44-45,92,0,0,0,0,0,22,0,0,0,0,14779.0
11684,370a5fb730297d91eb3443d50582515e,20220514,20,18141,10700,"Census Tract 107, St. Joseph County, Indiana",11,0,0,0,0,0,31-33,44-45,92,0,0,0,0,0,0,0,0,0,0,14779.0
11685,370a5fb730297d91eb3443d50582515e,20220507,19,18141,10700,"Census Tract 107, St. Joseph County, Indiana",54,0,0,0,47,0,31-33,44-45,92,0,0,0,0,0,0,0,0,0,51,14779.0
11686,370a5fb730297d91eb3443d50582515e,20220528,22,18141,10700,"Census Tract 107, St. Joseph County, Indiana",14,0,0,0,0,0,31-33,44-45,62,0,0,0,0,0,0,0,0,0,10,14779.0
11687,84d733009dbecc6a1443e5bc2a64d32c,20220219,8,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",43,0,0,0,0,0,62,23,56,33,10,0,0,0,34,0,0,0,0,11578.111111111111
11688,84d733009dbecc6a1443e5bc2a64d32c,20220305,10,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",15,0,0,10,0,0,56,23,48-49,0,0,0,0,0,0,0,0,0,10,11578.111111111111
11689,84d733009dbecc6a1443e5bc2a64d32c,20220212,7,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",27,0,0,0,18,0,31-33,23,48-49,0,0,0,0,0,0,15,0,0,0,11578.111111111111
11690,84d733009dbecc6a1443e5bc2a64d32c,20220226,9,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",58,0,0,53,0,0,56,23,72,0,0,0,0,0,50,0,0,0,0,11578.111111111111
11691,84d733009dbecc6a1443e5bc2a64d32c,20220521,21,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",12,0,0,0,0,0,31-33,23,81,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11692,84d733009dbecc6a1443e5bc2a64d32c,20220409,15,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",18,0,0,0,0,0,72,56,31-33,0,0,0,0,0,12,0,0,0,0,11578.111111111111
11693,84d733009dbecc6a1443e5bc2a64d32c,20220129,5,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",20,0,0,10,0,0,48-49,56,44-45,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11694,84d733009dbecc6a1443e5bc2a64d32c,20220702,27,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",11,0,0,0,0,0,31-33,56,48-49,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11695,84d733009dbecc6a1443e5bc2a64d32c,20220108,2,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",49,0,0,13,32,0,44-45,56,31-33,19,30,0,0,0,0,0,0,0,30,11578.111111111111
11696,84d733009dbecc6a1443e5bc2a64d32c,20220709,28,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",11,0,0,0,0,0,55,56,48-49,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11697,84d733009dbecc6a1443e5bc2a64d32c,20220205,6,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",18,0,0,0,0,0,31-33,56,23,0,0,0,0,0,0,0,0,0,12,11578.111111111111
11698,84d733009dbecc6a1443e5bc2a64d32c,20220101,1,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",10,0,0,0,0,0,31-33,62,61,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11699,84d733009dbecc6a1443e5bc2a64d32c,20220115,3,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",12,0,0,0,0,0,56,62,81,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11700,84d733009dbecc6a1443e5bc2a64d32c,20220806,32,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",20,0,0,13,0,0,23,72,81,0,0,0,0,0,0,0,0,0,15,11578.111111111111
11701,84d733009dbecc6a1443e5bc2a64d32c,20220514,20,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",12,0,0,0,0,0,31-33,72,62,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11702,84d733009dbecc6a1443e5bc2a64d32c,20220806,32,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",20,0,0,13,0,0,23,72,81,0,0,0,0,0,0,0,0,0,15,11578.111111111111
11703,84d733009dbecc6a1443e5bc2a64d32c,20220806,32,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",20,0,0,13,0,0,23,72,81,0,0,0,0,0,0,0,0,0,15,11578.111111111111
11704,84d733009dbecc6a1443e5bc2a64d32c,20220611,24,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",25,0,0,0,16,0,31-33,72,81,21,0,0,0,0,17,0,0,0,0,11578.111111111111
11705,84d733009dbecc6a1443e5bc2a64d32c,20220723,30,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",10,0,0,0,0,0,31-33,81,56,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11706,84d733009dbecc6a1443e5bc2a64d32c,20220716,29,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",15,0,0,0,0,0,31-33,81,56,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11707,84d733009dbecc6a1443e5bc2a64d32c,20220827,35,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",10,0,0,0,0,0,23,81,72,0,10,0,0,0,0,0,0,0,0,11578.111111111111
11708,84d733009dbecc6a1443e5bc2a64d32c,20220827,35,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",10,0,0,0,0,0,23,81,72,0,10,0,0,0,0,0,0,0,0,11578.111111111111
11709,84d733009dbecc6a1443e5bc2a64d32c,20220430,18,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",14,0,0,0,0,0,72,31-33,56,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11710,84d733009dbecc6a1443e5bc2a64d32c,20220903,36,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",17,0,0,0,0,0,62,31-33,81,0,0,0,0,0,0,0,0,0,13,11578.111111111111
11711,84d733009dbecc6a1443e5bc2a64d32c,20220326,13,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",34,0,0,0,0,0,56,31-33,48-49,18,16,0,0,0,0,0,0,0,0,11578.111111111111
11712,84d733009dbecc6a1443e5bc2a64d32c,20220903,36,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",17,0,0,0,0,0,62,31-33,81,0,0,0,0,0,0,0,0,0,13,11578.111111111111
11713,84d733009dbecc6a1443e5bc2a64d32c,20220319,12,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",21,0,0,0,0,0,56,48-49,81,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11714,84d733009dbecc6a1443e5bc2a64d32c,20220416,16,18157,10700,"Census Tract 107, Tippecanoe County, Indiana",37,0,0,0,0,0,31-33,48-49,81,0,0,0,0,0,0,0,0,0,0,11578.111111111111
11715,55b3a08bb5ac8ee0f151cd2f7440f246,20220528,22,18141,10900,"Census Tract 109, St. Joseph County, Indiana",16,0,0,0,0,0,42,23,48-49,0,0,0,0,0,0,0,0,0,0,13908.333333333334
11716,55b3a08bb5ac8ee0f151cd2f7440f246,20220910,37,18141,10900,"Census Tract 109, St. Joseph County, Indiana",21,0,0,10,11,0,31-33,23,56,0,0,0,0,0,0,0,0,0,0,13908.333333333334
11717,55b3a08bb5ac8ee0f151cd2f7440f246,20220514,20,18141,10900,"Census Tract 109, St. Joseph County, Indiana",14,0,0,0,0,0,42,23,48-49,0,0,0,0,0,0,0,0,0,0,13908.333333333334
11718,55b3a08bb5ac8ee0f151cd2f7440f246,20220910,37,18141,10900,"Census Tract 109, St. Joseph County, Indiana",21,0,0,10,11,0,31-33,23,56,0,0,0,0,0,0,0,0,0,0,13908.333333333334
11719,55b3a08bb5ac8ee0f151cd2f7440f246,20220806,32,18141,10900,"Census Tract 109, St. Joseph County, Indiana",21,0,0,0,12,0,31-33,42,72,0,0,0,0,0,0,0,0,0,0,13908.333333333334
11720,55b3a08bb5ac8ee0f151cd2f7440f246,20220702,27,18141,10900,"Census Tract 109, St. Joseph County, Indiana",17,0,0,0,0,0,31-33,42,62,0,0,0,0,0,0,0,0,0,14,13908.333333333334
11721,55b3a08bb5ac8ee0f151cd2f7440f246,20220716,29,18141,10900,"Census Tract 109, St. Joseph County, Indiana",14,0,0,0,0,0,48-49,42,31-33,0,0,0,0,0,0,0,0,0,10,13908.333333333334
11722,55b3a08bb5ac8ee0f151cd2f7440f246,20220820,34,18141,10900,"Census Tract 109, St. Joseph County, Indiana",19,0,0,0,11,0,31-33,42,23,0,0,0,0,0,0,0,0,0,0,13908.333333333334
11723,55b3a08bb5ac8ee0f151cd2f7440f246,20220820,34,18141,10900,"Census Tract 109, St. Joseph County, Indiana",19,0,0,0,11,0,31-33,42,23,0,0,0,0,0,0,0,0,0,0,13908.333333333334
